Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Order Date,Quantity,Price
OID17009,PID2042,A117,EMP1039,C1022,11-11-2020,1,203
OID17011,PID2046,A112,EMP1001,C1252,26-02-2020,4,2410
OID17020,PID2068,A140,EMP1041,C1117,26-10-2020,3,1500
OID17022,PID2054,A147,EMP1037,C1441,10-05-2020,1,127
OID17024,PID2033,A146,EMP1026,C1239,03-08-2020,1,2182
OID17034,PID2007,A146,EMP1014,C1140,28-09-2020,1,1405
OID17035,PID2084,A157,EMP1019,C1764,04-02-2020,4,1783
OID17038,PID2082,A121,EMP1007,C1223,12-09-2020,1,1103
OID17043,PID2078,A135,EMP1019,C1523,12-02-2020,3,1798
OID17050,PID2066,A113,EMP1023,C1316,10-06-2020,3,2091
OID17055,PID2010,A122,EMP1003,C1528,17-06-2020,2,1812
OID17057,PID2095,A140,EMP1034,C1768,24-09-2020,1,1743
OID17059,PID2094,A101,EMP1015,C1317,08-11-2020,2,771
OID17061,PID2060,A165,EMP1029,C1312,20-11-2020,3,1467
OID17067,PID2028,A119,EMP1025,C1694,10-09-2020,2,2283
OID17068,PID2038,A129,EMP1035,C1766,16-10-2020,2,392
OID17070,PID2071,A120,EMP1023,C1247,03-08-2020,2,136
OID17071,PID2035,A170,EMP1004,C1096,29-06-2020,1,458
OID17072,PID2085,A116,EMP1041,C1251,31-10-2020,1,1862
OID17080,PID2096,A144,EMP1043,C1625,04-02-2020,1,1587
OID17082,PID2087,A130,EMP1010,C1412,02-08-2020,4,1022
OID17084,PID2024,A103,EMP1026,C1237,21-03-2020,1,356
OID17085,PID2027,A111,EMP1012,C1012,24-04-2020,3,2497
OID17086,PID2090,A111,EMP1029,C1346,08-05-2020,3,1338
OID17088,PID2017,A139,EMP1043,C1058,03-11-2020,1,35
OID17090,PID2100,A123,EMP1019,C1068,20-06-2020,1,799
OID17092,PID2087,A103,EMP1018,C1733,12-09-2020,1,1022
OID17094,PID2061,A127,EMP1011,C1277,26-06-2020,1,913
OID17096,PID2003,A163,EMP1027,C1240,19-08-2020,1,1783
OID17097,PID2086,A112,EMP1001,C1684,26-06-2020,3,123
OID17098,PID2094,A125,EMP1033,C1086,12-11-2020,1,771
OID17099,PID2025,A112,EMP1043,C1628,27-06-2020,2,667
OID17100,PID2007,A138,EMP1025,C1708,21-08-2020,4,1405
OID17102,PID2005,A121,EMP1023,C1740,20-05-2020,3,684
OID17103,PID2059,A116,EMP1012,C1697,31-10-2020,1,1494
OID17104,PID2027,A172,EMP1040,C1221,24-08-2020,1,2497
OID17106,PID2030,A150,EMP1033,C1720,01-05-2020,3,1899
OID17110,PID2095,A155,EMP1027,C1667,30-05-2020,2,1743
OID17113,PID2057,A151,EMP1043,C1157,06-02-2020,2,181
OID17115,PID2024,A107,EMP1037,C1586,10-08-2020,1,356
OID17116,PID2027,A164,EMP1039,C1581,06-12-2020,2,2497
OID17119,PID2088,A102,EMP1009,C1559,03-07-2020,4,603
OID17120,PID2084,A111,EMP1009,C1194,25-01-2020,1,1783
OID17121,PID2008,A148,EMP1036,C1608,12-03-2020,1,315
OID17122,PID2091,A156,EMP1014,C1558,24-02-2020,4,368
OID17124,PID2067,A118,EMP1038,C1130,09-06-2020,3,1119
OID17126,PID2032,A139,EMP1019,C1168,25-06-2020,2,1967
OID17128,PID2014,A134,EMP1028,C1700,17-05-2020,1,1809
OID17132,PID2046,A138,EMP1038,C1059,25-09-2020,1,2410
OID17134,PID2013,A132,EMP1018,C1324,06-12-2020,1,368
OID17137,PID2023,A152,EMP1035,C1671,12-12-2020,1,818
OID17140,PID2098,A108,EMP1043,C1100,14-04-2020,1,1178
OID17141,PID2023,A122,EMP1028,C1290,20-02-2020,1,818
OID17143,PID2007,A112,EMP1004,C1235,08-03-2020,4,1405
OID17144,PID2006,A154,EMP1017,C1048,23-09-2020,1,1826
OID17145,PID2049,A116,EMP1009,C1793,08-08-2020,1,826
OID17148,PID2051,A172,EMP1007,C1347,07-06-2020,2,1077
OID17152,PID2037,A171,EMP1038,C1782,29-10-2020,1,880
OID17154,PID2013,A166,EMP1020,C1707,29-01-2020,3,368
OID17156,PID2081,A166,EMP1041,C1056,17-11-2020,3,1566
OID17157,PID2055,A156,EMP1023,C1604,05-04-2020,2,2495
OID17166,PID2023,A132,EMP1022,C1028,23-01-2020,1,818
OID17167,PID2038,A110,EMP1018,C1383,29-06-2020,1,392
OID17169,PID2080,A149,EMP1011,C1344,13-05-2020,3,2353
OID17170,PID2045,A143,EMP1009,C1173,10-10-2020,2,556
OID17171,PID2026,A117,EMP1026,C1366,10-08-2020,4,947
OID17174,PID2084,A164,EMP1012,C1028,17-05-2020,1,1783
OID17175,PID2027,A106,EMP1000,C1207,20-08-2020,1,2497
OID17176,PID2069,A146,EMP1010,C1353,24-05-2020,3,378
OID17189,PID2060,A105,EMP1033,C1277,12-03-2020,1,1467
OID17190,PID2075,A137,EMP1035,C1461,02-08-2020,2,400
OID17191,PID2055,A153,EMP1040,C1249,30-12-2020,1,2495
OID17197,PID2088,A157,EMP1034,C1638,10-05-2020,1,603
OID17199,PID2023,A122,EMP1029,C1520,04-10-2020,1,818
OID17213,PID2034,A112,EMP1024,C1231,21-07-2020,2,871
OID17219,PID2091,A167,EMP1002,C1424,17-05-2020,2,368
OID17226,PID2016,A120,EMP1005,C1460,10-03-2020,3,1351
OID17228,PID2007,A106,EMP1042,C1428,15-06-2020,4,1405
OID17230,PID2059,A157,EMP1016,C1690,25-06-2020,1,1494
OID17231,PID2061,A139,EMP1040,C1753,08-12-2020,3,913
OID17237,PID2073,A156,EMP1005,C1155,17-04-2020,2,95
OID17238,PID2069,A165,EMP1026,C1588,04-06-2020,2,378
OID17240,PID2073,A102,EMP1039,C1270,24-05-2020,1,95
OID17241,PID2031,A173,EMP1008,C1345,25-09-2020,4,1638
OID17243,PID2090,A117,EMP1044,C1295,02-05-2020,1,1338
OID17245,PID2096,A103,EMP1032,C1540,10-05-2020,2,1587
OID17250,PID2051,A116,EMP1004,C1554,06-10-2020,4,1077
OID17253,PID2070,A112,EMP1025,C1535,02-02-2020,3,1671
OID17262,PID2042,A120,EMP1031,C1498,15-06-2020,1,203
OID17265,PID2062,A154,EMP1044,C1673,23-06-2020,1,2464
OID17272,PID2022,A144,EMP1033,C1734,01-12-2020,1,561
OID17275,PID2077,A139,EMP1025,C1541,30-11-2020,1,530
OID17276,PID2017,A113,EMP1043,C1543,18-04-2020,2,35
OID17277,PID2082,A157,EMP1033,C1079,24-05-2020,4,1103
OID17279,PID2026,A159,EMP1023,C1428,12-04-2020,2,947
OID17287,PID2075,A134,EMP1017,C1256,05-11-2020,1,400
OID17290,PID2003,A156,EMP1026,C1487,25-11-2020,3,1783
OID17296,PID2059,A173,EMP1002,C1724,20-02-2020,1,1494
OID17299,PID2034,A165,EMP1002,C1388,23-08-2020,4,871
OID17309,PID2084,A164,EMP1025,C1375,21-05-2020,1,1783
OID17310,PID2036,A171,EMP1026,C1113,22-02-2020,1,1582
OID17311,PID2024,A167,EMP1015,C1246,31-05-2020,3,356
OID17315,PID2030,A153,EMP1031,C1752,25-03-2020,1,1899
OID17318,PID2042,A166,EMP1018,C1589,10-11-2020,1,203
OID17320,PID2055,A134,EMP1020,C1730,04-12-2020,4,2495
OID17323,PID2004,A149,EMP1013,C1406,23-12-2020,1,1278
OID17331,PID2025,A165,EMP1007,C1759,05-05-2020,1,667
OID17333,PID2032,A142,EMP1030,C1772,29-07-2020,4,1967
OID17341,PID2092,A159,EMP1001,C1553,19-01-2020,1,1639
OID17344,PID2053,A102,EMP1012,C1774,07-09-2020,1,596
OID17345,PID2021,A145,EMP1040,C1393,18-02-2020,1,217
OID17350,PID2002,A167,EMP1008,C1538,12-11-2020,1,847
OID17351,PID2056,A139,EMP1043,C1349,04-02-2020,1,1635
OID17357,PID2092,A115,EMP1043,C1799,15-09-2020,1,1639
OID17358,PID2087,A132,EMP1030,C1530,18-07-2020,2,1022
OID17360,PID2001,A115,EMP1035,C1265,24-04-2020,3,951
OID17363,PID2074,A124,EMP1002,C1565,12-11-2020,4,504
OID17366,PID2030,A142,EMP1007,C1500,12-10-2020,1,1899
OID17388,PID2019,A112,EMP1020,C1650,27-09-2020,3,800
OID17394,PID2008,A167,EMP1044,C1254,14-01-2020,1,315
OID17401,PID2063,A116,EMP1044,C1049,23-06-2020,2,1708
OID17402,PID2088,A173,EMP1030,C1051,24-08-2020,1,603
OID17404,PID2068,A167,EMP1016,C1704,29-05-2020,1,1500
OID17405,PID2089,A166,EMP1028,C1252,10-04-2020,4,2294
OID17407,PID2019,A128,EMP1032,C1197,05-01-2020,4,800
OID17414,PID2014,A120,EMP1028,C1072,13-09-2020,4,1809
OID17415,PID2092,A109,EMP1001,C1399,29-05-2020,1,1639
OID17417,PID2089,A163,EMP1013,C1382,20-12-2020,1,2294
OID17419,PID2052,A154,EMP1039,C1542,16-06-2020,2,1526
OID17424,PID2085,A103,EMP1006,C1762,29-05-2020,3,1862
OID17427,PID2002,A115,EMP1040,C1587,20-03-2020,2,847
OID17432,PID2053,A153,EMP1026,C1296,25-06-2020,4,596
OID17433,PID2034,A170,EMP1034,C1503,23-12-2020,1,871
OID17437,PID2060,A110,EMP1025,C1424,09-04-2020,1,1467
OID17439,PID2037,A140,EMP1029,C1497,04-03-2020,2,880
OID17440,PID2087,A104,EMP1005,C1483,27-04-2020,1,1022
OID17444,PID2058,A156,EMP1019,C1128,27-07-2020,3,2257
OID17445,PID2047,A100,EMP1003,C1015,24-09-2020,4,290
OID17448,PID2034,A141,EMP1021,C1561,20-04-2020,3,871
OID17452,PID2024,A151,EMP1019,C1251,18-01-2020,1,356
OID17453,PID2056,A138,EMP1027,C1483,10-10-2020,2,1635
OID17455,PID2086,A152,EMP1038,C1352,07-02-2020,1,123
OID17464,PID2008,A169,EMP1035,C1553,29-09-2020,1,315
OID17465,PID2028,A133,EMP1028,C1072,25-11-2020,3,2283
OID17466,PID2100,A116,EMP1024,C1150,18-05-2020,3,799
OID17468,PID2023,A127,EMP1007,C1572,06-12-2020,4,818
OID17471,PID2023,A145,EMP1035,C1630,06-10-2020,1,818
OID17474,PID2062,A122,EMP1033,C1124,24-05-2020,3,2464
OID17475,PID2052,A132,EMP1001,C1303,11-11-2020,1,1526
OID17477,PID2049,A154,EMP1011,C1753,16-06-2020,3,826
OID17484,PID2030,A144,EMP1007,C1367,29-01-2020,1,1899
OID17486,PID2089,A100,EMP1022,C1262,28-07-2020,1,2294
OID17490,PID2043,A116,EMP1004,C1416,20-07-2020,2,545
OID17495,PID2017,A101,EMP1010,C1550,19-03-2020,4,35
OID17498,PID2067,A105,EMP1010,C1704,17-04-2020,1,1119
OID17507,PID2030,A167,EMP1024,C1069,15-07-2020,4,1899
OID17508,PID2080,A152,EMP1033,C1517,20-05-2020,3,2353
OID17510,PID2077,A155,EMP1037,C1238,08-09-2020,1,530
OID17513,PID2004,A171,EMP1012,C1254,05-08-2020,3,1278
OID17518,PID2071,A168,EMP1009,C1115,26-11-2020,1,136
OID17519,PID2006,A136,EMP1002,C1565,12-12-2020,1,1826
OID17521,PID2009,A128,EMP1016,C1335,21-11-2020,3,584
OID17523,PID2063,A117,EMP1025,C1716,02-08-2020,3,1708
OID17524,PID2083,A122,EMP1016,C1600,01-06-2020,1,2141
OID17527,PID2100,A151,EMP1026,C1516,30-12-2020,3,799
OID17529,PID2048,A102,EMP1012,C1257,26-11-2020,3,502
OID17532,PID2000,A129,EMP1015,C1030,06-10-2020,1,2241
OID17534,PID2084,A141,EMP1043,C1710,25-10-2020,2,1783
OID17537,PID2009,A150,EMP1008,C1545,22-05-2020,1,584
OID17544,PID2094,A156,EMP1021,C1573,03-07-2020,2,771
OID17546,PID2069,A170,EMP1024,C1195,28-02-2020,1,378
OID17549,PID2046,A119,EMP1000,C1062,02-01-2020,3,2410
OID17550,PID2092,A113,EMP1021,C1386,13-12-2020,1,1639
OID17552,PID2076,A105,EMP1028,C1615,11-05-2020,1,1522
OID17554,PID2003,A106,EMP1005,C1380,20-06-2020,1,1783
OID17556,PID2049,A146,EMP1041,C1449,30-07-2020,3,826
OID17561,PID2055,A168,EMP1038,C1725,01-06-2020,1,2495
OID17563,PID2062,A138,EMP1040,C1335,13-08-2020,1,2464
OID17565,PID2036,A113,EMP1014,C1175,02-12-2020,4,1582
OID17566,PID2035,A145,EMP1039,C1775,14-04-2020,4,458
OID17567,PID2053,A173,EMP1034,C1477,16-10-2020,2,596
OID17571,PID2006,A163,EMP1020,C1298,14-10-2020,1,1826
OID17576,PID2016,A172,EMP1011,C1508,27-06-2020,1,1351
OID17577,PID2004,A150,EMP1035,C1468,06-09-2020,1,1278
OID17578,PID2076,A125,EMP1019,C1577,30-12-2020,1,1522
OID17579,PID2070,A114,EMP1041,C1431,07-12-2020,2,1671
OID17581,PID2027,A148,EMP1024,C1260,01-04-2020,4,2497
OID17585,PID2057,A167,EMP1030,C1246,25-08-2020,1,181
OID17587,PID2013,A113,EMP1043,C1324,08-09-2020,2,368
OID17596,PID2023,A163,EMP1008,C1081,29-08-2020,4,818
OID17604,PID2008,A116,EMP1018,C1581,29-06-2020,1,315
OID17605,PID2059,A151,EMP1007,C1026,11-04-2020,1,1494
OID17607,PID2072,A102,EMP1027,C1692,08-03-2020,1,1887
OID17611,PID2040,A162,EMP1035,C1644,24-08-2020,1,1889
OID17614,PID2064,A102,EMP1036,C1684,26-07-2020,3,1414
OID17619,PID2079,A114,EMP1041,C1120,08-08-2020,1,1725
OID17620,PID2014,A153,EMP1011,C1774,17-11-2020,4,1809
OID17635,PID2079,A152,EMP1012,C1421,09-05-2020,1,1725
OID17639,PID2070,A100,EMP1037,C1273,19-03-2020,3,1671
OID17640,PID2032,A149,EMP1030,C1024,19-11-2020,1,1967
OID17643,PID2079,A120,EMP1004,C1186,09-01-2020,1,1725
OID17659,PID2091,A139,EMP1025,C1195,26-06-2020,4,368
OID17661,PID2055,A138,EMP1006,C1107,29-10-2020,3,2495
OID17663,PID2065,A162,EMP1041,C1120,18-07-2020,2,2396
OID17664,PID2045,A168,EMP1016,C1706,10-02-2020,1,556
OID17666,PID2016,A160,EMP1018,C1276,04-08-2020,2,1351
OID17669,PID2043,A115,EMP1024,C1090,28-12-2020,3,545
OID17670,PID2012,A167,EMP1039,C1487,11-07-2020,1,1353
OID17671,PID2073,A120,EMP1003,C1169,23-03-2020,3,95
OID17674,PID2053,A133,EMP1007,C1611,19-12-2020,4,596
OID17678,PID2029,A119,EMP1034,C1554,04-03-2020,4,1848
OID17684,PID2009,A147,EMP1002,C1764,08-10-2020,4,584
OID17686,PID2072,A120,EMP1002,C1439,24-02-2020,1,1887
OID17688,PID2045,A162,EMP1000,C1702,21-10-2020,3,556
OID17691,PID2081,A160,EMP1032,C1217,21-01-2020,3,1566
OID17692,PID2073,A100,EMP1002,C1303,04-10-2020,1,95
OID17696,PID2002,A136,EMP1016,C1384,03-09-2020,1,847
OID17698,PID2029,A154,EMP1005,C1649,04-04-2020,1,1848
OID17703,PID2096,A127,EMP1023,C1505,10-09-2020,1,1587
OID17705,PID2099,A128,EMP1003,C1036,14-07-2020,1,1367
OID17719,PID2028,A137,EMP1036,C1502,09-10-2020,1,2283
OID17724,PID2006,A163,EMP1035,C1356,20-08-2020,1,1826
OID17725,PID2065,A133,EMP1003,C1536,15-02-2020,4,2396
OID17726,PID2021,A147,EMP1011,C1133,30-09-2020,1,217
OID17730,PID2079,A153,EMP1005,C1731,10-05-2020,1,1725
OID17732,PID2028,A100,EMP1041,C1107,30-06-2020,3,2283
OID17737,PID2067,A147,EMP1011,C1212,28-02-2020,2,1119
OID17739,PID2062,A149,EMP1002,C1043,08-11-2020,4,2464
OID17740,PID2088,A149,EMP1031,C1168,09-09-2020,1,603
OID17742,PID2012,A158,EMP1026,C1196,10-07-2020,1,1353
OID17746,PID2052,A103,EMP1003,C1182,16-06-2020,1,1526
OID17749,PID2025,A139,EMP1007,C1599,19-04-2020,3,667
OID17750,PID2030,A161,EMP1026,C1180,18-11-2020,1,1899
OID17752,PID2003,A163,EMP1030,C1450,03-12-2020,4,1783
OID17758,PID2082,A136,EMP1012,C1107,08-10-2020,1,1103
OID17759,PID2083,A149,EMP1023,C1536,10-09-2020,1,2141
OID17762,PID2045,A141,EMP1009,C1346,25-03-2020,1,556
OID17763,PID2011,A154,EMP1027,C1350,19-06-2020,1,530
OID17766,PID2030,A168,EMP1033,C1439,09-04-2020,3,1899
OID17768,PID2041,A151,EMP1039,C1745,11-01-2020,1,1380
OID17771,PID2031,A107,EMP1026,C1555,03-08-2020,2,1638
OID17775,PID2062,A156,EMP1041,C1437,26-10-2020,3,2464
OID17799,PID2037,A153,EMP1020,C1597,25-06-2020,1,880
OID17801,PID2071,A142,EMP1037,C1698,29-08-2020,1,136
OID17803,PID2097,A148,EMP1037,C1622,01-11-2020,1,1052
OID17805,PID2016,A100,EMP1023,C1274,10-02-2020,3,1351
OID17815,PID2090,A156,EMP1030,C1068,04-03-2020,2,1338
OID17819,PID2020,A108,EMP1023,C1778,02-12-2020,1,2005
OID17822,PID2030,A162,EMP1004,C1197,14-04-2020,1,1899
OID17828,PID2089,A166,EMP1006,C1207,02-09-2020,1,2294
OID17829,PID2100,A151,EMP1040,C1747,20-04-2020,3,799
OID17830,PID2025,A158,EMP1022,C1608,07-11-2020,1,667
OID17832,PID2085,A172,EMP1005,C1749,13-04-2020,1,1862
OID17833,PID2088,A117,EMP1003,C1058,18-12-2020,3,603
OID17835,PID2025,A156,EMP1019,C1769,23-07-2020,1,667
OID17836,PID2034,A103,EMP1003,C1026,10-10-2020,1,871
OID17837,PID2047,A117,EMP1019,C1324,27-09-2020,2,290
OID17840,PID2070,A117,EMP1005,C1749,23-08-2020,1,1671
OID17842,PID2040,A131,EMP1005,C1772,05-05-2020,1,1889
OID17845,PID2022,A116,EMP1016,C1626,29-12-2020,4,561
OID17848,PID2064,A168,EMP1035,C1121,02-06-2020,1,1414
OID17850,PID2096,A160,EMP1019,C1655,01-06-2020,1,1587
OID17852,PID2073,A120,EMP1043,C1597,09-11-2020,1,95
OID17858,PID2020,A133,EMP1034,C1245,11-12-2020,3,2005
OID17861,PID2017,A134,EMP1025,C1386,28-04-2020,3,35
OID17864,PID2077,A129,EMP1001,C1048,27-02-2020,4,530
OID17865,PID2035,A138,EMP1021,C1597,04-12-2020,1,458
OID17869,PID2081,A106,EMP1042,C1617,24-11-2020,4,1566
OID17870,PID2036,A169,EMP1039,C1400,12-06-2020,1,1582
OID17871,PID2048,A106,EMP1000,C1352,13-01-2020,1,502
OID17879,PID2004,A146,EMP1026,C1313,19-04-2020,1,1278
OID17880,PID2029,A150,EMP1030,C1284,12-06-2020,3,1848
OID17882,PID2064,A160,EMP1008,C1488,01-12-2020,1,1414
OID17886,PID2003,A122,EMP1039,C1109,25-09-2020,3,1783
OID17891,PID2028,A127,EMP1023,C1658,15-11-2020,1,2283
OID17895,PID2020,A156,EMP1030,C1342,19-03-2020,3,2005
OID17899,PID2030,A144,EMP1014,C1202,26-04-2020,3,1899
OID17900,PID2066,A173,EMP1028,C1618,14-09-2020,2,2091
OID17901,PID2005,A163,EMP1000,C1279,21-04-2020,2,684
OID17906,PID2031,A104,EMP1034,C1729,03-10-2020,1,1638
OID17911,PID2011,A173,EMP1000,C1651,16-02-2020,4,530
OID17914,PID2082,A166,EMP1038,C1724,12-09-2020,1,1103
OID17916,PID2100,A152,EMP1034,C1204,22-04-2020,1,799
OID17920,PID2086,A104,EMP1022,C1762,09-11-2020,1,123
OID17922,PID2049,A120,EMP1009,C1505,04-04-2020,1,826
OID17925,PID2065,A128,EMP1015,C1653,02-09-2020,3,2396
OID17945,PID2035,A128,EMP1035,C1507,09-09-2020,3,458
OID17947,PID2084,A161,EMP1012,C1416,13-03-2020,1,1783
OID17948,PID2060,A135,EMP1015,C1067,12-03-2020,1,1467
OID17954,PID2051,A143,EMP1008,C1048,01-01-2020,1,1077
OID17957,PID2076,A107,EMP1012,C1330,08-06-2020,2,1522
OID17958,PID2049,A168,EMP1019,C1088,28-07-2020,3,826
OID17963,PID2073,A135,EMP1023,C1655,16-08-2020,1,95
OID17967,PID2053,A172,EMP1030,C1753,23-01-2020,2,596
OID17969,PID2012,A146,EMP1015,C1118,21-01-2020,3,1353
OID17970,PID2005,A116,EMP1041,C1572,30-10-2020,4,684
OID17971,PID2069,A132,EMP1024,C1009,09-01-2020,2,378
OID17983,PID2036,A145,EMP1042,C1445,18-12-2020,1,1582
OID17986,PID2016,A158,EMP1031,C1300,06-12-2020,1,1351
OID17989,PID2066,A143,EMP1004,C1670,21-07-2020,1,2091
OID17991,PID2065,A164,EMP1016,C1716,19-07-2020,1,2396
OID17992,PID2020,A110,EMP1039,C1621,27-02-2020,1,2005
OID17993,PID2048,A105,EMP1039,C1235,04-10-2020,2,502
OID17994,PID2072,A157,EMP1014,C1151,27-06-2020,1,1887
OID17995,PID2098,A106,EMP1033,C1276,10-04-2020,1,1178
OID17997,PID2041,A150,EMP1020,C1329,21-03-2020,1,1380
OID17998,PID2032,A163,EMP1029,C1494,01-05-2020,2,1967
OID17999,PID2021,A128,EMP1038,C1777,10-10-2020,1,217
OID18002,PID2082,A158,EMP1012,C1512,22-12-2020,4,1103
OID18008,PID2031,A120,EMP1009,C1033,12-01-2020,1,1638
OID18009,PID2025,A157,EMP1040,C1392,30-10-2020,1,667
OID18012,PID2090,A150,EMP1043,C1037,10-10-2020,1,1338
OID18020,PID2071,A167,EMP1008,C1619,02-01-2020,1,136
OID18021,PID2025,A140,EMP1032,C1798,28-09-2020,1,667
OID18024,PID2066,A144,EMP1024,C1132,03-10-2020,2,2091
OID18026,PID2091,A150,EMP1010,C1719,04-11-2020,1,368
OID18037,PID2081,A155,EMP1015,C1033,13-11-2020,1,1566
OID18041,PID2082,A110,EMP1038,C1421,02-11-2020,1,1103
OID18042,PID2011,A123,EMP1015,C1594,12-07-2020,1,530
OID18045,PID2082,A121,EMP1037,C1264,11-08-2020,1,1103
OID18046,PID2096,A115,EMP1040,C1027,16-09-2020,4,1587
OID18050,PID2048,A170,EMP1024,C1631,12-09-2020,2,502
OID18052,PID2009,A117,EMP1036,C1710,21-12-2020,1,584
OID18053,PID2045,A103,EMP1002,C1638,19-09-2020,3,556
OID18056,PID2062,A142,EMP1034,C1000,10-04-2020,2,2464
OID18061,PID2088,A104,EMP1001,C1099,06-04-2020,1,603
OID18062,PID2084,A157,EMP1026,C1400,21-08-2020,1,1783
OID18064,PID2083,A146,EMP1023,C1585,01-01-2020,1,2141
OID18065,PID2007,A150,EMP1006,C1589,13-02-2020,1,1405
OID18067,PID2038,A139,EMP1012,C1256,31-03-2020,4,392
OID18068,PID2015,A164,EMP1010,C1099,26-07-2020,1,637
OID18069,PID2090,A152,EMP1017,C1102,04-04-2020,2,1338
OID18071,PID2062,A116,EMP1003,C1689,27-08-2020,1,2464
OID18072,PID2010,A107,EMP1001,C1677,22-03-2020,1,1812
OID18075,PID2069,A130,EMP1000,C1734,23-11-2020,2,378
OID18078,PID2020,A171,EMP1013,C1783,22-02-2020,2,2005
OID18085,PID2015,A154,EMP1001,C1116,15-03-2020,1,637
OID18088,PID2061,A153,EMP1003,C1652,25-04-2020,2,913
OID18089,PID2048,A113,EMP1004,C1662,16-07-2020,2,502
OID18090,PID2010,A116,EMP1006,C1522,20-05-2020,1,1812
OID18096,PID2048,A166,EMP1030,C1773,17-01-2020,1,502
OID18105,PID2020,A109,EMP1028,C1677,26-10-2020,1,2005
OID18110,PID2026,A112,EMP1029,C1294,25-07-2020,4,947
OID18113,PID2077,A107,EMP1033,C1568,07-11-2020,2,530
OID18114,PID2068,A116,EMP1042,C1095,26-04-2020,1,1500
OID18119,PID2095,A126,EMP1035,C1113,17-02-2020,3,1743
OID18124,PID2033,A126,EMP1034,C1712,27-01-2020,3,2182
OID18126,PID2003,A149,EMP1040,C1478,08-03-2020,1,1783
OID18128,PID2069,A138,EMP1042,C1774,23-09-2020,1,378
OID18131,PID2006,A122,EMP1036,C1568,06-08-2020,2,1826
OID18132,PID2021,A106,EMP1021,C1154,11-08-2020,4,217
OID18137,PID2083,A155,EMP1010,C1753,24-03-2020,1,2141
OID18143,PID2042,A112,EMP1013,C1620,08-04-2020,1,203
OID18144,PID2002,A113,EMP1034,C1662,18-03-2020,3,847
OID18146,PID2019,A102,EMP1042,C1467,22-04-2020,2,800
OID18148,PID2084,A106,EMP1003,C1608,18-09-2020,2,1783
OID18153,PID2059,A109,EMP1030,C1095,02-06-2020,3,1494
OID18154,PID2060,A129,EMP1000,C1586,30-12-2020,1,1467
OID18155,PID2072,A138,EMP1020,C1531,14-04-2020,3,1887
OID18156,PID2038,A105,EMP1009,C1796,30-08-2020,3,392
OID18157,PID2002,A145,EMP1018,C1259,07-11-2020,3,847
OID18160,PID2000,A166,EMP1038,C1213,22-08-2020,1,2241
OID18162,PID2074,A150,EMP1043,C1610,12-07-2020,1,504
OID18164,PID2072,A169,EMP1023,C1344,20-01-2020,1,1887
OID18167,PID2007,A160,EMP1012,C1213,15-12-2020,1,1405
OID18168,PID2087,A166,EMP1031,C1765,13-11-2020,1,1022
OID18172,PID2014,A173,EMP1043,C1148,26-03-2020,2,1809
OID18176,PID2084,A121,EMP1009,C1080,02-05-2020,4,1783
OID18178,PID2001,A153,EMP1008,C1496,16-07-2020,1,951
OID18179,PID2051,A128,EMP1006,C1020,06-03-2020,2,1077
OID18180,PID2039,A118,EMP1002,C1265,23-11-2020,1,817
OID18195,PID2065,A133,EMP1008,C1725,30-01-2020,4,2396
OID18196,PID2058,A157,EMP1009,C1676,29-03-2020,2,2257
OID18197,PID2093,A162,EMP1012,C1429,10-09-2020,4,112
OID18199,PID2059,A143,EMP1000,C1642,12-11-2020,4,1494
OID18201,PID2000,A158,EMP1042,C1027,28-12-2020,2,2241
OID18203,PID2076,A132,EMP1032,C1128,03-01-2020,1,1522
OID18204,PID2079,A119,EMP1043,C1495,15-08-2020,4,1725
OID18205,PID2025,A134,EMP1019,C1082,30-07-2020,3,667
OID18208,PID2006,A126,EMP1026,C1374,31-07-2020,1,1826
OID18210,PID2094,A136,EMP1019,C1009,11-05-2020,1,771
OID18214,PID2031,A165,EMP1040,C1423,14-04-2020,3,1638
OID18218,PID2064,A121,EMP1005,C1310,04-06-2020,3,1414
OID18223,PID2058,A102,EMP1012,C1522,04-09-2020,2,2257
OID18226,PID2027,A119,EMP1029,C1393,02-10-2020,4,2497
OID18229,PID2038,A130,EMP1010,C1549,10-02-2020,2,392
OID18234,PID2074,A131,EMP1040,C1324,13-09-2020,4,504
OID18239,PID2013,A125,EMP1009,C1321,11-03-2020,2,368
OID18241,PID2055,A172,EMP1009,C1099,01-03-2020,1,2495
OID18243,PID2071,A105,EMP1015,C1216,09-05-2020,1,136
OID18244,PID2065,A160,EMP1003,C1468,19-09-2020,1,2396
OID18247,PID2040,A131,EMP1005,C1139,11-12-2020,2,1889
OID18249,PID2006,A170,EMP1012,C1471,24-08-2020,2,1826
OID18254,PID2048,A133,EMP1029,C1354,01-01-2020,1,502
OID18260,PID2050,A157,EMP1030,C1263,21-03-2020,2,2391
OID18261,PID2083,A102,EMP1012,C1293,29-06-2020,1,2141
OID18262,PID2073,A150,EMP1017,C1422,09-10-2020,4,95
OID18263,PID2061,A108,EMP1018,C1329,17-03-2020,4,913
OID18266,PID2094,A102,EMP1009,C1638,13-04-2020,2,771
OID18275,PID2089,A139,EMP1039,C1650,04-11-2020,4,2294
OID18276,PID2041,A135,EMP1006,C1263,17-07-2020,3,1380
OID18278,PID2072,A155,EMP1041,C1726,09-07-2020,1,1887
OID18283,PID2013,A147,EMP1038,C1412,10-07-2020,3,368
