Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Order Date,Quantity,Price
OID17952,PID2075,A146,EMP1008,C1348,03-10-2019,3,400
OID17953,PID2061,A120,EMP1037,C1462,07-09-2019,3,913
OID17955,PID2056,A119,EMP1026,C1053,21-04-2019,1,1635
OID17960,PID2072,A145,EMP1009,C1242,22-11-2019,2,1887
OID17966,PID2012,A161,EMP1044,C1343,28-08-2019,1,1353
OID17968,PID2001,A104,EMP1019,C1252,01-10-2019,1,951
OID17972,PID2095,A171,EMP1044,C1454,22-03-2019,1,1743
OID17976,PID2002,A123,EMP1021,C1342,04-06-2019,4,847
OID17979,PID2079,A116,EMP1005,C1320,09-06-2019,1,1725
OID17984,PID2033,A145,EMP1005,C1235,15-08-2019,1,2182
OID17987,PID2093,A146,EMP1008,C1600,07-05-2019,3,112
OID17988,PID2055,A116,EMP1003,C1156,11-05-2019,3,2495
OID17990,PID2030,A149,EMP1038,C1727,13-02-2019,1,1899
OID17996,PID2077,A106,EMP1026,C1632,11-04-2019,3,530
OID18004,PID2013,A104,EMP1010,C1310,13-05-2019,1,368
OID18015,PID2086,A121,EMP1041,C1063,20-07-2019,3,123
OID18016,PID2012,A135,EMP1036,C1048,16-01-2019,1,1353
OID18017,PID2061,A122,EMP1038,C1338,07-11-2019,3,913
OID18018,PID2022,A121,EMP1025,C1286,17-05-2019,3,561
OID18025,PID2060,A119,EMP1009,C1341,20-04-2019,1,1467
OID18027,PID2078,A129,EMP1012,C1728,19-03-2019,1,1798
OID18028,PID2023,A158,EMP1011,C1023,06-06-2019,2,818
OID18029,PID2042,A152,EMP1032,C1718,26-10-2019,4,203
OID18035,PID2036,A134,EMP1030,C1029,12-09-2019,1,1582
OID18036,PID2053,A127,EMP1043,C1184,13-10-2019,3,596
OID18038,PID2057,A135,EMP1018,C1297,10-06-2019,1,181
OID18043,PID2056,A117,EMP1037,C1754,26-04-2019,1,1635
OID18048,PID2065,A119,EMP1035,C1213,16-08-2019,4,2396
OID18058,PID2011,A123,EMP1026,C1100,07-01-2019,3,530
OID18059,PID2080,A135,EMP1033,C1133,02-06-2019,4,2353
OID18060,PID2029,A135,EMP1014,C1351,20-07-2019,1,1848
OID18070,PID2045,A140,EMP1036,C1649,16-01-2019,1,556
OID18073,PID2033,A132,EMP1028,C1140,03-06-2019,1,2182
OID18077,PID2046,A134,EMP1040,C1214,11-02-2019,1,2410
OID18079,PID2051,A117,EMP1000,C1075,20-10-2019,1,1077
OID18080,PID2046,A120,EMP1025,C1353,13-12-2019,3,2410
OID18083,PID2076,A129,EMP1006,C1729,25-05-2019,1,1522
OID18084,PID2072,A103,EMP1044,C1455,04-05-2019,1,1887
OID18087,PID2094,A117,EMP1034,C1292,16-02-2019,1,771
OID18091,PID2069,A124,EMP1037,C1619,08-11-2019,1,378
OID18092,PID2099,A104,EMP1036,C1038,25-09-2019,2,1367
OID18095,PID2041,A145,EMP1020,C1673,25-07-2019,1,1380
OID18097,PID2044,A149,EMP1038,C1115,04-10-2019,1,886
OID18098,PID2001,A107,EMP1034,C1712,18-12-2019,1,951
OID18101,PID2045,A141,EMP1044,C1171,04-01-2019,1,556
OID18104,PID2069,A107,EMP1009,C1078,30-12-2019,1,378
OID18107,PID2051,A158,EMP1029,C1456,05-03-2019,1,1077
OID18108,PID2054,A135,EMP1003,C1175,10-01-2019,3,127
OID18109,PID2093,A144,EMP1017,C1647,20-07-2019,2,112
OID18111,PID2098,A125,EMP1019,C1719,25-05-2019,2,1178
OID18120,PID2016,A164,EMP1044,C1109,18-06-2019,1,1351
OID18121,PID2005,A151,EMP1021,C1727,30-08-2019,1,684
OID18123,PID2010,A145,EMP1008,C1310,26-06-2019,4,1812
OID18125,PID2078,A143,EMP1021,C1345,22-07-2019,4,1798
OID18130,PID2066,A130,EMP1030,C1588,16-12-2019,3,2091
OID18133,PID2036,A159,EMP1003,C1165,11-11-2019,1,1582
OID18136,PID2009,A132,EMP1010,C1499,04-09-2019,3,584
OID18139,PID2069,A164,EMP1017,C1446,22-02-2019,1,378
OID18142,PID2042,A173,EMP1013,C1386,21-10-2019,1,203
OID18147,PID2017,A134,EMP1007,C1007,22-07-2019,4,35
OID18149,PID2071,A144,EMP1018,C1085,28-07-2019,3,136
OID18151,PID2034,A124,EMP1007,C1524,18-02-2019,1,871
OID18152,PID2081,A103,EMP1001,C1400,28-04-2019,1,1566
OID18158,PID2008,A142,EMP1012,C1245,25-02-2019,1,315
OID18159,PID2008,A123,EMP1022,C1506,01-03-2019,1,315
OID18161,PID2018,A153,EMP1016,C1171,11-10-2019,1,1972
OID18165,PID2055,A131,EMP1023,C1009,06-07-2019,1,2495
OID18166,PID2039,A108,EMP1017,C1601,07-02-2019,2,817
OID18170,PID2085,A156,EMP1044,C1103,20-05-2019,4,1862
OID18171,PID2089,A158,EMP1038,C1429,07-10-2019,1,2294
OID18173,PID2091,A169,EMP1010,C1255,21-01-2019,3,368
OID18175,PID2099,A111,EMP1035,C1704,16-11-2019,3,1367
OID18183,PID2027,A101,EMP1003,C1047,18-08-2019,1,2497
OID18190,PID2016,A144,EMP1037,C1129,20-09-2019,1,1351
OID18193,PID2038,A135,EMP1044,C1551,05-08-2019,1,392
OID18198,PID2042,A129,EMP1028,C1701,10-05-2019,2,203
OID18200,PID2053,A170,EMP1003,C1500,21-02-2019,4,596
OID18202,PID2064,A128,EMP1003,C1087,06-03-2019,1,1414
OID18211,PID2080,A108,EMP1014,C1181,15-10-2019,3,2353
OID18213,PID2017,A105,EMP1006,C1106,09-08-2019,1,35
OID18215,PID2092,A157,EMP1030,C1411,26-01-2019,1,1639
OID18217,PID2019,A163,EMP1007,C1442,08-09-2019,1,800
OID18220,PID2068,A109,EMP1031,C1093,16-12-2019,2,1500
OID18221,PID2068,A149,EMP1011,C1093,20-04-2019,4,1500
OID18222,PID2053,A144,EMP1039,C1357,20-09-2019,1,596
OID18230,PID2043,A116,EMP1024,C1299,18-08-2019,1,545
OID18232,PID2062,A170,EMP1042,C1130,12-02-2019,2,2464
OID18236,PID2070,A128,EMP1000,C1313,29-12-2019,1,1671
OID18237,PID2002,A104,EMP1029,C1090,20-11-2019,1,847
OID18240,PID2021,A157,EMP1021,C1369,14-07-2019,1,217
OID18242,PID2074,A144,EMP1022,C1432,07-02-2019,1,504
OID18246,PID2031,A136,EMP1038,C1456,04-10-2019,1,1638
OID18251,PID2021,A136,EMP1015,C1021,13-05-2019,3,217
OID18255,PID2002,A158,EMP1004,C1210,23-07-2019,3,847
OID18256,PID2090,A126,EMP1038,C1212,08-09-2019,1,1338
OID18258,PID2031,A121,EMP1029,C1604,03-02-2019,1,1638
OID18259,PID2038,A122,EMP1029,C1125,13-06-2019,1,392
OID18264,PID2066,A143,EMP1036,C1080,18-05-2019,4,2091
OID18265,PID2010,A109,EMP1000,C1566,14-06-2019,1,1812
OID18269,PID2014,A129,EMP1038,C1204,17-09-2019,1,1809
OID18274,PID2020,A170,EMP1005,C1788,17-02-2019,4,2005
OID18279,PID2090,A153,EMP1024,C1156,11-09-2019,1,1338
OID18281,PID2052,A133,EMP1037,C1303,05-02-2019,3,1526
OID18282,PID2046,A106,EMP1032,C1695,02-06-2019,2,2410
OID18300,PID2047,A139,EMP1019,C1069,22-01-2019,1,290
OID18301,PID2051,A119,EMP1040,C1350,10-10-2019,1,1077
OID18304,PID2043,A125,EMP1034,C1363,22-12-2019,3,545
OID18306,PID2010,A127,EMP1005,C1102,12-10-2019,1,1812
OID18312,PID2007,A129,EMP1001,C1409,02-01-2019,4,1405
OID18313,PID2099,A112,EMP1010,C1263,14-04-2019,2,1367
OID18320,PID2074,A148,EMP1036,C1664,03-06-2019,2,504
OID18323,PID2051,A124,EMP1020,C1571,16-06-2019,2,1077
OID18329,PID2037,A124,EMP1030,C1167,16-05-2019,2,880
OID18333,PID2003,A105,EMP1032,C1453,16-10-2019,1,1783
OID18334,PID2005,A141,EMP1019,C1131,11-11-2019,2,684
OID18345,PID2085,A173,EMP1041,C1677,30-05-2019,3,1862
OID18348,PID2096,A143,EMP1040,C1714,05-09-2019,4,1587
OID18355,PID2011,A155,EMP1033,C1098,30-09-2019,3,530
OID18358,PID2004,A134,EMP1019,C1589,22-10-2019,3,1278
OID18359,PID2043,A111,EMP1031,C1410,28-01-2019,1,545
OID18360,PID2082,A154,EMP1031,C1498,21-10-2019,4,1103
OID18365,PID2063,A149,EMP1008,C1436,24-06-2019,3,1708
OID18366,PID2074,A127,EMP1036,C1187,05-07-2019,1,504
OID18368,PID2074,A152,EMP1016,C1260,23-05-2019,2,504
OID18369,PID2015,A132,EMP1010,C1785,05-09-2019,1,637
OID18373,PID2089,A104,EMP1042,C1341,18-01-2019,2,2294
OID18375,PID2001,A135,EMP1015,C1794,25-12-2019,3,951
OID18376,PID2064,A112,EMP1001,C1633,02-01-2019,1,1414
OID18378,PID2062,A123,EMP1030,C1646,15-02-2019,3,2464
OID18379,PID2029,A137,EMP1009,C1211,01-12-2019,3,1848
OID18382,PID2066,A144,EMP1039,C1119,12-10-2019,3,2091
OID18392,PID2099,A110,EMP1039,C1376,20-02-2019,1,1367
OID18394,PID2022,A101,EMP1011,C1770,13-02-2019,3,561
OID18396,PID2042,A136,EMP1017,C1374,24-11-2019,1,203
OID18403,PID2045,A172,EMP1008,C1070,01-06-2019,3,556
OID18404,PID2044,A101,EMP1020,C1384,28-06-2019,1,886
OID18405,PID2052,A133,EMP1041,C1071,25-02-2019,2,1526
OID18407,PID2012,A161,EMP1013,C1017,25-12-2019,1,1353
OID18410,PID2050,A102,EMP1015,C1243,15-02-2019,3,2391
OID18411,PID2001,A169,EMP1020,C1371,03-12-2019,1,951
OID18414,PID2071,A116,EMP1028,C1732,08-02-2019,1,136
OID18429,PID2062,A114,EMP1036,C1549,01-10-2019,1,2464
OID18435,PID2084,A106,EMP1004,C1772,20-01-2019,4,1783
OID18436,PID2086,A115,EMP1029,C1374,09-08-2019,3,123
OID18438,PID2080,A130,EMP1014,C1704,25-02-2019,3,2353
OID18439,PID2001,A124,EMP1002,C1155,19-03-2019,4,951
OID18441,PID2091,A132,EMP1025,C1687,18-08-2019,1,368
OID18444,PID2011,A153,EMP1017,C1737,27-08-2019,1,530
OID18445,PID2060,A158,EMP1026,C1510,28-01-2019,4,1467
OID18447,PID2032,A116,EMP1037,C1146,20-04-2019,1,1967
OID18459,PID2057,A156,EMP1003,C1152,28-06-2019,2,181
OID18460,PID2030,A122,EMP1040,C1784,09-01-2019,1,1899
OID18461,PID2083,A173,EMP1033,C1527,08-10-2019,1,2141
OID18462,PID2097,A130,EMP1005,C1341,16-04-2019,1,1052
OID18463,PID2061,A124,EMP1020,C1721,15-01-2019,4,913
OID18473,PID2044,A146,EMP1015,C1564,17-09-2019,1,886
OID18477,PID2042,A168,EMP1008,C1789,28-11-2019,1,203
OID18478,PID2089,A170,EMP1031,C1735,22-08-2019,1,2294
OID18480,PID2072,A105,EMP1031,C1425,10-01-2019,1,1887
OID18484,PID2055,A125,EMP1044,C1557,15-10-2019,2,2495
OID18488,PID2028,A159,EMP1021,C1381,16-01-2019,4,2283
OID18490,PID2040,A146,EMP1018,C1708,08-01-2019,1,1889
OID18492,PID2051,A167,EMP1027,C1485,25-08-2019,1,1077
OID18494,PID2071,A171,EMP1010,C1070,22-04-2019,3,136
OID18495,PID2004,A164,EMP1029,C1710,05-11-2019,1,1278
OID18497,PID2057,A172,EMP1036,C1222,24-05-2019,1,181
OID18499,PID2089,A126,EMP1039,C1546,11-07-2019,3,2294
OID18504,PID2015,A171,EMP1042,C1068,30-03-2019,1,637
OID18505,PID2041,A121,EMP1019,C1119,30-10-2019,1,1380
OID18506,PID2060,A124,EMP1014,C1225,24-03-2019,1,1467
OID18508,PID2054,A120,EMP1014,C1346,02-06-2019,4,127
OID18510,PID2058,A129,EMP1027,C1576,11-07-2019,2,2257
OID18512,PID2023,A138,EMP1037,C1138,29-08-2019,3,818
OID18526,PID2092,A167,EMP1044,C1680,10-04-2019,1,1639
OID18530,PID2038,A104,EMP1040,C1252,02-07-2019,2,392
OID18533,PID2087,A121,EMP1033,C1769,27-11-2019,1,1022
OID18536,PID2038,A101,EMP1006,C1295,25-11-2019,4,392
OID18543,PID2011,A128,EMP1017,C1729,20-12-2019,3,530
OID18546,PID2011,A105,EMP1028,C1586,26-01-2019,2,530
OID18554,PID2058,A143,EMP1001,C1478,13-02-2019,3,2257
OID18560,PID2078,A114,EMP1015,C1575,18-01-2019,3,1798
OID18561,PID2084,A137,EMP1014,C1374,29-04-2019,3,1783
OID18562,PID2094,A160,EMP1041,C1137,21-06-2019,1,771
OID18563,PID2002,A131,EMP1031,C1314,09-09-2019,1,847
OID18569,PID2027,A104,EMP1004,C1364,16-01-2019,1,2497
OID18574,PID2057,A107,EMP1023,C1263,06-10-2019,4,181
OID18575,PID2033,A137,EMP1037,C1247,07-10-2019,1,2182
OID18579,PID2002,A162,EMP1001,C1799,04-11-2019,1,847
OID18582,PID2050,A110,EMP1034,C1798,02-05-2019,3,2391
OID18584,PID2042,A127,EMP1015,C1263,08-04-2019,1,203
OID18587,PID2030,A109,EMP1031,C1783,10-11-2019,1,1899
OID18590,PID2087,A157,EMP1023,C1642,09-06-2019,1,1022
OID18592,PID2023,A131,EMP1024,C1531,20-01-2019,4,818
OID18595,PID2001,A113,EMP1017,C1009,15-09-2019,3,951
OID18602,PID2027,A115,EMP1029,C1318,16-03-2019,1,2497
OID18605,PID2017,A150,EMP1006,C1591,23-06-2019,3,35
OID18609,PID2038,A109,EMP1005,C1034,20-01-2019,1,392
OID18613,PID2044,A161,EMP1034,C1099,17-09-2019,1,886
OID18614,PID2035,A126,EMP1025,C1740,04-09-2019,4,458
OID18616,PID2002,A138,EMP1012,C1580,07-11-2019,4,847
OID18621,PID2034,A137,EMP1001,C1639,14-06-2019,1,871
OID18625,PID2080,A149,EMP1043,C1013,22-04-2019,3,2353
OID18628,PID2046,A164,EMP1015,C1227,24-11-2019,3,2410
OID18630,PID2092,A139,EMP1027,C1481,16-02-2019,1,1639
OID18634,PID2026,A131,EMP1017,C1446,08-02-2019,4,947
OID18638,PID2024,A163,EMP1036,C1123,27-03-2019,3,356
OID18643,PID2091,A114,EMP1012,C1667,10-04-2019,1,368
OID18647,PID2086,A124,EMP1029,C1598,10-12-2019,2,123
OID18649,PID2005,A128,EMP1043,C1726,26-01-2019,3,684
OID18652,PID2044,A115,EMP1003,C1561,14-01-2019,1,886
OID18655,PID2003,A114,EMP1031,C1125,05-09-2019,2,1783
OID18663,PID2054,A172,EMP1003,C1423,01-10-2019,3,127
OID18666,PID2011,A106,EMP1017,C1063,16-05-2019,2,530
OID18667,PID2020,A108,EMP1016,C1525,25-03-2019,1,2005
OID18669,PID2001,A152,EMP1011,C1656,28-01-2019,1,951
OID18676,PID2056,A142,EMP1011,C1441,04-11-2019,3,1635
OID18679,PID2092,A152,EMP1031,C1478,13-05-2019,1,1639
OID18690,PID2068,A160,EMP1034,C1566,03-12-2019,3,1500
OID18691,PID2056,A124,EMP1019,C1636,09-02-2019,1,1635
OID18693,PID2038,A171,EMP1037,C1013,31-12-2019,1,392
OID18696,PID2015,A105,EMP1020,C1488,04-06-2019,2,637
OID18698,PID2060,A131,EMP1020,C1596,04-05-2019,1,1467
OID18701,PID2086,A149,EMP1006,C1166,07-05-2019,1,123
OID18713,PID2061,A152,EMP1024,C1507,24-06-2019,2,913
OID18714,PID2048,A151,EMP1040,C1776,31-08-2019,3,502
OID18717,PID2043,A157,EMP1003,C1584,03-01-2019,4,545
OID18719,PID2053,A124,EMP1000,C1057,26-10-2019,3,596
OID18722,PID2040,A110,EMP1025,C1020,23-11-2019,1,1889
OID18725,PID2056,A137,EMP1020,C1496,04-08-2019,1,1635
OID18727,PID2043,A160,EMP1018,C1768,22-02-2019,2,545
OID18728,PID2036,A134,EMP1041,C1433,16-07-2019,3,1582
OID18729,PID2045,A127,EMP1013,C1098,10-01-2019,4,556
OID18734,PID2020,A140,EMP1022,C1674,02-06-2019,1,2005
OID18737,PID2053,A141,EMP1010,C1797,01-01-2019,1,596
OID18738,PID2032,A131,EMP1034,C1124,05-06-2019,1,1967
OID18739,PID2042,A115,EMP1026,C1590,09-11-2019,3,203
OID18741,PID2089,A160,EMP1024,C1490,08-05-2019,2,2294
OID18742,PID2005,A104,EMP1036,C1601,15-05-2019,1,684
OID18744,PID2002,A126,EMP1004,C1294,17-03-2019,4,847
OID18746,PID2076,A102,EMP1028,C1453,17-06-2019,1,1522
OID18747,PID2094,A159,EMP1020,C1510,22-08-2019,2,771
OID18749,PID2046,A149,EMP1014,C1495,01-11-2019,3,2410
OID18750,PID2011,A131,EMP1035,C1507,19-07-2019,4,530
OID18751,PID2010,A103,EMP1009,C1010,03-12-2019,2,1812
OID18753,PID2085,A172,EMP1031,C1157,03-06-2019,1,1862
OID18755,PID2045,A129,EMP1037,C1788,15-11-2019,1,556
OID18758,PID2068,A156,EMP1010,C1603,06-02-2019,3,1500
OID18763,PID2037,A144,EMP1007,C1450,27-07-2019,1,880
OID18765,PID2089,A110,EMP1003,C1169,04-06-2019,1,2294
OID18769,PID2045,A123,EMP1001,C1524,26-03-2019,3,556
OID18771,PID2061,A154,EMP1022,C1136,21-04-2019,4,913
OID18779,PID2008,A141,EMP1037,C1097,11-09-2019,3,315
OID18780,PID2095,A110,EMP1024,C1002,26-09-2019,4,1743
OID18781,PID2033,A158,EMP1000,C1112,03-09-2019,1,2182
OID18782,PID2019,A166,EMP1035,C1262,01-07-2019,3,800
OID18787,PID2023,A167,EMP1031,C1600,27-11-2019,1,818
OID18791,PID2074,A130,EMP1004,C1168,23-03-2019,1,504
OID18793,PID2067,A118,EMP1016,C1064,05-08-2019,2,1119
OID18794,PID2068,A145,EMP1035,C1334,30-11-2019,1,1500
OID18795,PID2051,A137,EMP1029,C1719,19-02-2019,1,1077
OID18796,PID2088,A162,EMP1044,C1338,26-03-2019,4,603
OID18800,PID2008,A124,EMP1040,C1786,28-07-2019,4,315
OID18801,PID2044,A145,EMP1012,C1636,25-11-2019,2,886
OID18804,PID2029,A103,EMP1003,C1729,20-06-2019,1,1848
OID18809,PID2057,A125,EMP1044,C1660,19-12-2019,4,181
OID18812,PID2007,A105,EMP1006,C1207,08-11-2019,1,1405
OID18815,PID2070,A140,EMP1023,C1516,15-07-2019,1,1671
OID18816,PID2071,A165,EMP1022,C1049,13-11-2019,3,136
OID18818,PID2097,A110,EMP1041,C1736,10-10-2019,1,1052
OID18827,PID2062,A100,EMP1037,C1542,21-03-2019,3,2464
OID18828,PID2069,A155,EMP1041,C1213,22-09-2019,1,378
OID18833,PID2091,A110,EMP1015,C1657,18-03-2019,3,368
OID18834,PID2001,A141,EMP1015,C1142,10-05-2019,3,951
OID18842,PID2025,A149,EMP1002,C1049,09-08-2019,1,667
OID18847,PID2003,A164,EMP1042,C1518,28-12-2019,1,1783
OID18854,PID2035,A159,EMP1006,C1195,20-02-2019,4,458
OID18860,PID2088,A106,EMP1001,C1049,11-07-2019,1,603
OID18864,PID2026,A124,EMP1035,C1419,01-09-2019,1,947
OID18866,PID2009,A165,EMP1040,C1709,23-06-2019,1,584
OID18868,PID2042,A132,EMP1002,C1623,10-08-2019,3,203
OID18869,PID2021,A120,EMP1041,C1483,18-05-2019,3,217
OID18873,PID2002,A127,EMP1003,C1074,01-06-2019,1,847
OID18874,PID2058,A125,EMP1023,C1587,20-09-2019,1,2257
OID18876,PID2097,A161,EMP1017,C1486,24-06-2019,2,1052
OID18877,PID2007,A112,EMP1039,C1453,22-06-2019,3,1405
OID18878,PID2054,A166,EMP1042,C1262,29-12-2019,2,127
OID18881,PID2072,A112,EMP1044,C1655,26-09-2019,1,1887
OID18882,PID2032,A124,EMP1032,C1623,05-02-2019,3,1967
OID18887,PID2009,A172,EMP1016,C1089,16-06-2019,1,584
OID18891,PID2035,A159,EMP1042,C1152,16-10-2019,2,458
OID18895,PID2030,A103,EMP1028,C1135,18-11-2019,3,1899
OID18906,PID2061,A167,EMP1005,C1101,10-10-2019,1,913
OID18907,PID2063,A158,EMP1029,C1623,10-11-2019,1,1708
OID18908,PID2079,A113,EMP1003,C1610,04-03-2019,3,1725
OID18910,PID2031,A109,EMP1013,C1189,07-03-2019,1,1638
OID18915,PID2018,A109,EMP1018,C1733,26-08-2019,1,1972
OID18917,PID2068,A126,EMP1022,C1079,19-12-2019,3,1500
OID18925,PID2003,A164,EMP1031,C1272,07-10-2019,1,1783
OID18928,PID2073,A120,EMP1008,C1106,23-04-2019,1,95
OID18933,PID2046,A101,EMP1038,C1330,15-07-2019,1,2410
OID18934,PID2092,A162,EMP1027,C1225,26-09-2019,1,1639
OID18935,PID2080,A126,EMP1039,C1378,15-12-2019,4,2353
OID18937,PID2053,A109,EMP1028,C1052,15-12-2019,2,596
OID18938,PID2014,A129,EMP1029,C1018,08-02-2019,1,1809
OID18940,PID2056,A173,EMP1023,C1756,01-12-2019,1,1635
OID18945,PID2096,A170,EMP1004,C1736,19-03-2019,4,1587
OID18946,PID2081,A104,EMP1016,C1645,10-01-2019,4,1566
OID18949,PID2066,A110,EMP1030,C1626,14-11-2019,1,2091
OID18950,PID2085,A145,EMP1039,C1394,14-01-2019,4,1862
OID18954,PID2012,A126,EMP1034,C1799,16-09-2019,1,1353
OID18955,PID2083,A138,EMP1032,C1283,08-01-2019,3,2141
OID18957,PID2012,A108,EMP1031,C1235,01-09-2019,1,1353
OID18958,PID2062,A138,EMP1026,C1212,27-06-2019,3,2464
OID18960,PID2027,A130,EMP1044,C1433,12-12-2019,2,2497
OID18966,PID2036,A160,EMP1018,C1010,15-05-2019,1,1582
OID18968,PID2023,A138,EMP1012,C1066,03-12-2019,1,818
OID18977,PID2007,A108,EMP1008,C1272,21-04-2019,1,1405
OID18978,PID2044,A112,EMP1019,C1069,27-01-2019,1,886
OID18979,PID2086,A111,EMP1038,C1040,04-04-2019,1,123
OID18983,PID2066,A102,EMP1033,C1314,23-01-2019,2,2091
OID18988,PID2006,A120,EMP1040,C1298,23-09-2019,1,1826
OID18990,PID2047,A125,EMP1010,C1176,21-01-2019,3,290
OID18991,PID2056,A106,EMP1044,C1504,13-01-2019,3,1635
OID18992,PID2074,A118,EMP1012,C1048,31-03-2019,1,504
OID18995,PID2045,A159,EMP1002,C1074,21-02-2019,1,556
OID18997,PID2042,A126,EMP1043,C1079,17-10-2019,1,203
OID19000,PID2085,A168,EMP1035,C1671,10-08-2019,1,1862
OID19001,PID2033,A105,EMP1042,C1794,26-04-2019,2,2182
OID19002,PID2082,A148,EMP1025,C1361,01-01-2019,4,1103
OID19006,PID2047,A126,EMP1014,C1507,25-08-2019,2,290
OID19016,PID2042,A149,EMP1015,C1566,09-04-2019,1,203
OID19017,PID2039,A137,EMP1002,C1052,01-02-2019,3,817
OID19025,PID2036,A161,EMP1043,C1285,27-01-2019,4,1582
OID19028,PID2057,A141,EMP1043,C1097,04-09-2019,2,181
OID19031,PID2081,A173,EMP1016,C1320,01-07-2019,1,1566
OID19038,PID2041,A103,EMP1024,C1207,31-07-2019,1,1380
OID19039,PID2036,A132,EMP1044,C1099,21-03-2019,3,1582
OID19040,PID2040,A163,EMP1020,C1592,21-06-2019,2,1889
OID19042,PID2035,A103,EMP1001,C1069,22-01-2019,1,458
OID19043,PID2099,A164,EMP1031,C1443,10-09-2019,3,1367
OID19044,PID2047,A133,EMP1000,C1772,20-01-2019,3,290
OID19045,PID2054,A171,EMP1037,C1790,03-04-2019,3,127
OID19048,PID2042,A169,EMP1002,C1708,26-12-2019,3,203
OID19051,PID2054,A126,EMP1040,C1541,16-06-2019,4,127
OID19053,PID2042,A150,EMP1018,C1736,17-05-2019,1,203
OID19057,PID2051,A127,EMP1010,C1773,01-02-2019,3,1077
OID19058,PID2017,A139,EMP1010,C1524,10-04-2019,1,35
OID19059,PID2052,A134,EMP1025,C1006,30-12-2019,2,1526
OID19063,PID2061,A169,EMP1043,C1170,20-06-2019,1,913
OID19064,PID2073,A126,EMP1027,C1261,07-03-2019,1,95
OID19072,PID2022,A163,EMP1009,C1387,01-06-2019,4,561
OID19075,PID2024,A128,EMP1007,C1668,19-02-2019,3,356
OID19076,PID2026,A170,EMP1024,C1594,06-10-2019,1,947
OID19080,PID2092,A112,EMP1014,C1408,15-08-2019,2,1639
OID19081,PID2013,A172,EMP1004,C1404,16-06-2019,4,368
OID19083,PID2000,A140,EMP1014,C1503,01-07-2019,1,2241
OID19087,PID2023,A152,EMP1005,C1733,31-08-2019,1,818
OID19088,PID2092,A173,EMP1009,C1474,04-02-2019,1,1639
OID19093,PID2070,A169,EMP1011,C1403,24-07-2019,1,1671
OID19094,PID2037,A145,EMP1023,C1797,22-01-2019,4,880
OID19096,PID2004,A132,EMP1043,C1099,03-04-2019,2,1278
OID19101,PID2086,A126,EMP1010,C1442,31-01-2019,2,123
OID19103,PID2016,A126,EMP1009,C1624,23-11-2019,4,1351
OID19104,PID2031,A105,EMP1036,C1158,07-02-2019,1,1638
OID19105,PID2068,A149,EMP1012,C1237,27-05-2019,1,1500
OID19110,PID2076,A109,EMP1030,C1799,09-02-2019,1,1522
OID19112,PID2044,A116,EMP1029,C1089,12-10-2019,1,886
OID19115,PID2034,A100,EMP1015,C1745,08-10-2019,1,871
OID19116,PID2083,A114,EMP1004,C1312,04-06-2019,3,2141
OID19119,PID2073,A132,EMP1002,C1650,21-05-2019,4,95
OID19124,PID2020,A172,EMP1001,C1262,05-11-2019,1,2005
OID19133,PID2083,A117,EMP1032,C1681,17-07-2019,1,2141
OID19135,PID2020,A119,EMP1031,C1323,13-09-2019,1,2005
OID19140,PID2062,A165,EMP1012,C1026,04-07-2019,1,2464
OID19141,PID2083,A167,EMP1017,C1768,03-10-2019,4,2141
OID19142,PID2064,A104,EMP1015,C1515,22-07-2019,3,1414
OID19143,PID2008,A148,EMP1038,C1307,27-01-2019,3,315
OID19144,PID2054,A156,EMP1027,C1178,17-01-2019,4,127
OID19145,PID2049,A170,EMP1008,C1169,04-08-2019,1,826
OID19146,PID2067,A117,EMP1040,C1532,26-05-2019,3,1119
OID19147,PID2021,A141,EMP1028,C1191,26-03-2019,1,217
OID19155,PID2031,A165,EMP1013,C1414,24-08-2019,3,1638
OID19156,PID2030,A119,EMP1038,C1466,19-11-2019,4,1899
OID19158,PID2045,A117,EMP1030,C1686,30-05-2019,3,556
OID19175,PID2030,A130,EMP1025,C1774,16-01-2019,1,1899
OID19176,PID2073,A127,EMP1031,C1300,09-01-2019,2,95
OID19177,PID2041,A106,EMP1011,C1043,30-12-2019,1,1380
OID19179,PID2026,A119,EMP1038,C1168,14-11-2019,1,947
OID19183,PID2054,A132,EMP1010,C1195,30-05-2019,2,127
OID19184,PID2046,A156,EMP1019,C1196,02-05-2019,1,2410
OID19185,PID2039,A119,EMP1009,C1672,11-05-2019,4,817
OID19186,PID2044,A106,EMP1034,C1159,15-09-2019,3,886
OID19189,PID2012,A153,EMP1030,C1730,22-08-2019,1,1353
OID19190,PID2100,A107,EMP1012,C1291,31-08-2019,3,799
OID19191,PID2032,A142,EMP1031,C1391,19-06-2019,3,1967
OID19197,PID2083,A162,EMP1027,C1702,04-02-2019,1,2141
OID19198,PID2052,A137,EMP1031,C1194,15-07-2019,1,1526
OID19201,PID2045,A135,EMP1019,C1343,19-02-2019,1,556
OID19203,PID2016,A113,EMP1012,C1100,26-09-2019,2,1351
OID19210,PID2035,A142,EMP1036,C1363,08-03-2019,3,458
OID19212,PID2100,A164,EMP1042,C1381,05-10-2019,3,799
OID19217,PID2021,A104,EMP1042,C1157,30-07-2019,1,217
OID19222,PID2024,A166,EMP1010,C1773,03-02-2019,1,356
OID19226,PID2013,A154,EMP1024,C1514,03-08-2019,3,368
